CustomerID,Recency,Frequency,Monetary,R_Rank,R_Score,F_Rank,F_Score,M_Rank,M_Score,RFM_Score,Customer_Segment
12658,19,1,686.05,3156.0,4,89.0,1,2199.0,3,413,06 - Lost/Others (Hilang/Lainnya)
12659,30,1,91.68,2693.0,4,90.0,1,129.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12660,11,1,245.1,3549.0,5,91.0,1,848.0,1,511,03 - New/Promising (Baru/Menjanjikan)
12662,1,11,3849.78,4250.0,5,4005.0,5,3944.0,5,555,01 - Champions (Terbaik)
12664,8,9,4881.88,3762.0,5,3885.0,5,4056.0,5,555,01 - Champions (Terbaik)
12665,325,1,63.0,165.0,1,92.0,1,60.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12667,58,1,620.13,2006.0,3,93.0,1,2042.0,3,313,06 - Lost/Others (Hilang/Lainnya)
12668,12,4,3807.15,3489.0,5,2856.0,4,3936.0,5,545,01 - Champions (Terbaik)
12669,151,3,2744.0299999999997,1035.0,2,2355.0,3,3716.0,5,235,06 - Lost/Others (Hilang/Lainnya)
12670,10,5,2996.05,3621.0,5,3244.0,4,3780.0,5,545,01 - Champions (Terbaik)
12672,330,1,225.89999999999998,152.0,1,94.0,1,772.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12673,5,2,610.52,3901.0,5,1550.0,2,2018.0,3,523,06 - Lost/Others (Hilang/Lainnya)
12674,39,4,1970.6,2424.0,3,2857.0,4,3424.0,4,344,02 - Loyal Customers (Setia)
12676,25,6,1331.39,2877.0,4,3473.0,5,3014.0,4,454,02 - Loyal Customers (Setia)
12678,42,12,17628.46,2359.0,3,4056.0,5,4290.0,5,355,02 - Loyal Customers (Setia)
12679,59,4,1113.02,1977.0,3,2858.0,4,2812.0,4,344,02 - Loyal Customers (Setia)
12680,1,4,862.81,4251.0,5,2859.0,4,2498.0,3,543,02 - Loyal Customers (Setia)
12681,15,22,13787.54,3400.0,4,4255.0,5,4274.0,5,455,01 - Champions (Terbaik)
12682,4,31,12288.22,3964.0,5,4297.0,5,4260.0,5,555,01 - Champions (Terbaik)
12683,4,15,8476.57,3965.0,5,4151.0,5,4212.0,5,555,01 - Champions (Terbaik)
12684,8,7,2283.63,3763.0,5,3647.0,5,3562.0,5,555,01 - Champions (Terbaik)
12685,28,6,2863.08,2790.0,4,3474.0,5,3748.0,5,455,01 - Champions (Terbaik)
12686,372,1,89.14,27.0,1,95.0,1,118.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12688,114,1,4873.8099999999995,1257.0,2,96.0,1,4055.0,5,215,06 - Lost/Others (Hilang/Lainnya)
12689,26,2,1247.61,2831.0,4,1551.0,2,2936.0,4,424,06 - Lost/Others (Hilang/Lainnya)
12690,206,1,389.01,715.0,1,97.0,1,1448.0,2,112,05 - At Risk (Berisiko Hilang)
12691,28,6,1035.8,2791.0,4,3475.0,5,2719.0,4,454,02 - Loyal Customers (Setia)
12693,127,4,855.91,1179.0,2,2860.0,4,2489.0,3,243,06 - Lost/Others (Hilang/Lainnya)
12694,70,2,869.67,1771.0,3,1552.0,2,2509.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12695,7,4,582.1,3833.0,5,2861.0,4,1941.0,3,543,02 - Loyal Customers (Setia)
12697,29,3,957.59,2739.0,4,2356.0,3,2621.0,4,434,02 - Loyal Customers (Setia)
12700,8,4,4939.99,3764.0,5,2862.0,4,4060.0,5,545,01 - Champions (Terbaik)
12701,80,2,797.71,1567.0,2,1553.0,2,2401.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12702,20,1,219.0,3125.0,4,98.0,1,743.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12703,71,1,283.55,1740.0,3,99.0,1,979.0,2,312,05 - At Risk (Berisiko Hilang)
12704,7,8,2340.84,3834.0,5,3789.0,5,3586.0,5,555,01 - Champions (Terbaik)
12705,15,9,6868.29,3401.0,4,3886.0,5,4168.0,5,455,01 - Champions (Terbaik)
12707,292,1,603.42,290.0,1,100.0,1,1997.0,3,113,06 - Lost/Others (Hilang/Lainnya)
12708,30,10,2712.91,2694.0,4,3955.0,5,3708.0,5,455,01 - Champions (Terbaik)
12709,15,15,9736.52,3402.0,4,4152.0,5,4230.0,5,455,01 - Champions (Terbaik)
12710,97,3,1149.02,1382.0,2,2357.0,3,2856.0,4,234,04 - Need Attention (Butuh Perhatian)
12712,29,13,4396.13,2740.0,4,4099.0,5,4012.0,5,455,01 - Champions (Terbaik)
12713,1,1,848.55,4252.0,5,101.0,1,2480.0,3,513,06 - Lost/Others (Hilang/Lainnya)
12714,9,5,4708.86,3694.0,5,3245.0,4,4041.0,5,545,01 - Champions (Terbaik)
12715,106,1,353.86,1329.0,2,102.0,1,1310.0,2,212,05 - At Risk (Berisiko Hilang)
12716,4,2,1053.49,3966.0,5,1554.0,2,2743.0,4,524,06 - Lost/Others (Hilang/Lainnya)
12717,151,2,1030.98,1036.0,2,1555.0,2,2711.0,4,224,06 - Lost/Others (Hilang/Lainnya)
12718,71,1,238.25,1741.0,3,103.0,1,819.0,1,311,03 - New/Promising (Baru/Menjanjikan)
12719,5,2,644.95,3902.0,5,1556.0,2,2103.0,3,523,06 - Lost/Others (Hilang/Lainnya)
12720,3,25,5781.73,4076.0,5,4268.0,5,4120.0,5,555,01 - Champions (Terbaik)
12721,32,6,2656.13,2610.0,4,3476.0,5,3692.0,5,455,01 - Champions (Terbaik)
12722,85,4,997.63,1510.0,2,2863.0,4,2670.0,4,244,06 - Lost/Others (Hilang/Lainnya)
12723,4,5,725.07,3967.0,5,3246.0,4,2280.0,3,543,02 - Loyal Customers (Setia)
12724,5,4,1031.41,3903.0,5,2864.0,4,2713.0,4,544,01 - Champions (Terbaik)
12725,371,1,427.8,40.0,1,104.0,1,1575.0,2,112,05 - At Risk (Berisiko Hilang)
12726,28,7,2609.1,2792.0,4,3648.0,5,3669.0,5,455,01 - Champions (Terbaik)
12727,11,7,3980.7,3550.0,5,3649.0,5,3958.0,5,555,01 - Champions (Terbaik)
12728,71,4,836.33,1742.0,3,2865.0,4,2461.0,3,343,06 - Lost/Others (Hilang/Lainnya)
12729,114,1,453.01,1258.0,2,105.0,1,1640.0,2,212,05 - At Risk (Berisiko Hilang)
12731,24,12,18895.91,2926.0,4,4057.0,5,4293.0,5,455,01 - Champions (Terbaik)
12732,180,1,236.26000000000002,861.0,1,106.0,1,814.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12733,234,1,383.95,588.0,1,107.0,1,1424.0,2,112,05 - At Risk (Berisiko Hilang)
12734,353,1,110.39999999999999,115.0,1,108.0,1,203.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12735,315,2,779.5699999999999,203.0,1,1557.0,2,2372.0,3,123,06 - Lost/Others (Hilang/Lainnya)
12736,333,1,234.0,138.0,1,109.0,1,807.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12738,372,1,155.35,28.0,1,110.0,1,427.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12739,78,2,1013.04,1602.0,2,1558.0,2,2689.0,4,224,06 - Lost/Others (Hilang/Lainnya)
12740,64,1,427.6,1866.0,3,111.0,1,1573.0,2,312,05 - At Risk (Berisiko Hilang)
12743,134,2,546.43,1127.0,2,1559.0,2,1868.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12744,52,7,21279.29,2120.0,3,3650.0,5,4299.0,5,355,02 - Loyal Customers (Setia)
12747,2,11,4196.01,4167.0,5,4006.0,5,3993.0,5,555,01 - Champions (Terbaik)
12748,1,209,33719.73,4253.0,5,4338.0,5,4311.0,5,555,01 - Champions (Terbaik)
12749,4,5,4090.88,3968.0,5,3247.0,4,3977.0,5,545,01 - Champions (Terbaik)
12750,129,1,275.88,1163.0,2,112.0,1,952.0,2,212,05 - At Risk (Berisiko Hilang)
12752,81,1,4366.78,1552.0,2,113.0,1,4010.0,5,215,06 - Lost/Others (Hilang/Lainnya)
12753,23,6,21429.39,2981.0,4,3477.0,5,4300.0,5,455,01 - Champions (Terbaik)
12754,236,3,3010.74,574.0,1,2358.0,3,3785.0,5,135,06 - Lost/Others (Hilang/Lainnya)
12755,281,2,3811.95,340.0,1,1560.0,2,3939.0,5,125,06 - Lost/Others (Hilang/Lainnya)
12756,87,1,112.07999999999998,1484.0,2,114.0,1,215.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12757,16,13,7857.1,3342.0,4,4100.0,5,4198.0,5,455,01 - Champions (Terbaik)
12758,117,2,2791.59,1233.0,2,1561.0,2,3729.0,5,225,06 - Lost/Others (Hilang/Lainnya)
12759,52,3,1531.44,2121.0,3,2359.0,3,3165.0,4,334,04 - Need Attention (Butuh Perhatian)
12762,8,2,1898.52,3765.0,5,1562.0,2,3395.0,4,524,06 - Lost/Others (Hilang/Lainnya)
12763,138,2,494.08,1102.0,2,1563.0,2,1744.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12764,317,1,1693.88,196.0,1,115.0,1,3271.0,4,114,06 - Lost/Others (Hilang/Lainnya)
12766,4,7,6989.63,3969.0,5,3651.0,5,4175.0,5,555,01 - Champions (Terbaik)
12769,239,1,1143.6,557.0,1,116.0,1,2853.0,4,114,06 - Lost/Others (Hilang/Lainnya)
12770,211,1,1351.45,700.0,1,117.0,1,3032.0,4,114,06 - Lost/Others (Hilang/Lainnya)
12772,60,1,892.47,1945.0,3,118.0,1,2538.0,3,313,06 - Lost/Others (Hilang/Lainnya)
12775,17,5,1386.04,3279.0,4,3248.0,4,3059.0,4,444,02 - Loyal Customers (Setia)
12778,20,6,822.23,3126.0,4,3478.0,5,2442.0,3,453,02 - Loyal Customers (Setia)
12779,38,8,3981.36,2450.0,3,3790.0,5,3959.0,5,355,02 - Loyal Customers (Setia)
12781,64,2,826.74,1867.0,3,1564.0,2,2450.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12782,5,5,2330.92,3904.0,5,3249.0,4,3580.0,5,545,01 - Champions (Terbaik)
12783,2,6,2225.91,4168.0,5,3479.0,5,3538.0,5,555,01 - Champions (Terbaik)
12784,9,2,574.42,3695.0,5,1565.0,2,1926.0,3,523,06 - Lost/Others (Hilang/Lainnya)
12785,364,1,311.95,78.0,1,119.0,1,1123.0,2,112,05 - At Risk (Berisiko Hilang)
12787,10,3,463.66,3622.0,5,2360.0,3,1669.0,2,532,06 - Lost/Others (Hilang/Lainnya)
12789,65,1,91.85,1837.0,3,120.0,1,132.0,1,311,03 - New/Promising (Baru/Menjanjikan)
12790,192,1,324.92,784.0,1,121.0,1,1182.0,2,112,05 - At Risk (Berisiko Hilang)
12791,374,1,192.60000000000002,1.0,1,122.0,1,609.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12792,257,1,400.53999999999996,464.0,1,123.0,1,1485.0,2,112,05 - At Risk (Berisiko Hilang)
12793,335,2,545.48,132.0,1,1566.0,2,1865.0,3,123,06 - Lost/Others (Hilang/Lainnya)
12794,53,2,860.41,2092.0,3,1567.0,2,2496.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12795,19,1,430.48,3157.0,4,124.0,1,1586.0,2,412,03 - New/Promising (Baru/Menjanjikan)
12797,366,1,254.03,59.0,1,125.0,1,884.0,2,112,05 - At Risk (Berisiko Hilang)
12798,10,3,6977.04,3623.0,5,2361.0,3,4174.0,5,535,06 - Lost/Others (Hilang/Lainnya)
12802,187,1,427.58,817.0,1,126.0,1,1572.0,2,112,05 - At Risk (Berisiko Hilang)
12808,37,3,483.65000000000003,2473.0,3,2362.0,3,1717.0,2,332,06 - Lost/Others (Hilang/Lainnya)
12809,178,1,489.31,871.0,2,127.0,1,1734.0,2,212,05 - At Risk (Berisiko Hilang)
12811,261,3,514.85,449.0,1,2363.0,3,1797.0,3,133,05 - At Risk (Berisiko Hilang)
12812,45,1,229.64000000000001,2274.0,3,128.0,1,790.0,1,311,03 - New/Promising (Baru/Menjanjikan)
12814,102,1,125.92,1352.0,2,129.0,1,292.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12815,148,2,1063.46,1056.0,2,1568.0,2,2757.0,4,224,06 - Lost/Others (Hilang/Lainnya)
12816,96,2,572.2,1388.0,2,1569.0,2,1919.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12817,281,1,166.04,341.0,1,130.0,1,485.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12818,262,1,1542.08,437.0,1,131.0,1,3173.0,4,114,06 - Lost/Others (Hilang/Lainnya)
12820,3,4,942.34,4077.0,5,2866.0,4,2604.0,4,544,01 - Champions (Terbaik)
12821,214,1,92.72,672.0,1,132.0,1,134.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12822,71,2,948.88,1743.0,3,1570.0,2,2612.0,4,324,06 - Lost/Others (Hilang/Lainnya)
12823,75,5,1759.5,1645.0,2,3250.0,4,3306.0,4,244,06 - Lost/Others (Hilang/Lainnya)
12824,60,1,397.12,1946.0,3,133.0,1,1474.0,2,312,05 - At Risk (Berisiko Hilang)
12826,3,7,1474.72,4078.0,5,3652.0,5,3126.0,4,554,01 - Champions (Terbaik)
12827,6,3,430.15000000000003,3875.0,5,2364.0,3,1585.0,2,532,06 - Lost/Others (Hilang/Lainnya)
12828,3,6,1018.71,4079.0,5,3480.0,5,2695.0,4,554,01 - Champions (Terbaik)
12829,337,2,293.0,125.0,1,1571.0,2,1015.0,2,122,05 - At Risk (Berisiko Hilang)
12830,38,6,6814.64,2451.0,3,3481.0,5,4166.0,5,355,02 - Loyal Customers (Setia)
12831,262,1,215.05,438.0,1,134.0,1,717.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12832,32,2,383.03,2611.0,4,1572.0,2,1419.0,2,422,03 - New/Promising (Baru/Menjanjikan)
12833,145,1,417.38,1067.0,2,135.0,1,1544.0,2,212,05 - At Risk (Berisiko Hilang)
12834,283,1,312.38,326.0,1,136.0,1,1126.0,2,112,05 - At Risk (Berisiko Hilang)
12836,59,4,2612.86,1978.0,3,2867.0,4,3671.0,5,345,06 - Lost/Others (Hilang/Lainnya)
12837,173,1,134.1,904.0,2,137.0,1,319.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12838,34,2,683.13,2553.0,3,1573.0,2,2192.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12839,3,14,5591.42,4080.0,5,4129.0,5,4105.0,5,555,01 - Champions (Terbaik)
12840,144,4,2726.77,1073.0,2,2868.0,4,3710.0,5,245,06 - Lost/Others (Hilang/Lainnya)
12841,5,25,4022.35,3905.0,5,4269.0,5,3969.0,5,555,01 - Champions (Terbaik)
12842,70,2,1118.99,1772.0,3,1574.0,2,2818.0,4,324,06 - Lost/Others (Hilang/Lainnya)
12843,66,8,1702.26,1815.0,3,3791.0,5,3277.0,4,354,06 - Lost/Others (Hilang/Lainnya)
12844,29,2,325.96000000000004,2741.0,4,1575.0,2,1186.0,2,422,03 - New/Promising (Baru/Menjanjikan)
12845,267,4,354.09,403.0,1,2869.0,4,1312.0,2,142,06 - Lost/Others (Hilang/Lainnya)
12847,22,1,871.54,3043.0,4,138.0,1,2513.0,3,413,06 - Lost/Others (Hilang/Lainnya)
12849,31,2,1050.8899999999999,2645.0,4,1576.0,2,2740.0,4,424,06 - Lost/Others (Hilang/Lainnya)
12851,97,1,135.18,1383.0,2,139.0,1,325.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12852,295,1,311.55,285.0,1,140.0,1,1117.0,2,112,05 - At Risk (Berisiko Hilang)
12853,135,6,1957.1000000000001,1120.0,2,3482.0,5,3419.0,4,254,06 - Lost/Others (Hilang/Lainnya)
12854,79,3,1324.5,1583.0,2,2365.0,3,3010.0,4,234,04 - Need Attention (Butuh Perhatian)
12855,373,1,38.1,8.0,1,141.0,1,25.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12856,8,6,2179.93,3766.0,5,3483.0,5,3523.0,5,555,01 - Champions (Terbaik)
12857,211,2,1106.4,701.0,1,1577.0,2,2803.0,4,124,06 - Lost/Others (Hilang/Lainnya)
12863,52,1,521.2,2122.0,3,142.0,1,1811.0,3,313,06 - Lost/Others (Hilang/Lainnya)
12864,138,1,147.12,1103.0,2,143.0,1,382.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12865,26,2,1568.23,2832.0,4,1578.0,2,3191.0,4,424,06 - Lost/Others (Hilang/Lainnya)
12866,283,1,559.12,327.0,1,144.0,1,1893.0,3,113,06 - Lost/Others (Hilang/Lainnya)
12867,26,7,4036.82,2833.0,4,3653.0,5,3971.0,5,455,01 - Champions (Terbaik)
12868,186,6,1607.0600000000002,823.0,1,3484.0,5,3217.0,4,154,06 - Lost/Others (Hilang/Lainnya)
12871,84,2,380.64,1526.0,2,1579.0,2,1411.0,2,222,04 - Need Attention (Butuh Perhatian)
12872,327,2,599.97,156.0,1,1580.0,2,1987.0,3,123,06 - Lost/Others (Hilang/Lainnya)
12873,282,1,374.0,333.0,1,145.0,1,1384.0,2,112,05 - At Risk (Berisiko Hilang)
12875,143,2,343.2300000000001,1079.0,2,1581.0,2,1262.0,2,222,04 - Need Attention (Butuh Perhatian)
12876,58,2,2218.02,2007.0,3,1582.0,2,3534.0,5,325,06 - Lost/Others (Hilang/Lainnya)
12877,4,12,1535.77,3970.0,5,4058.0,5,3169.0,4,554,01 - Champions (Terbaik)
12878,236,2,854.99,575.0,1,1583.0,2,2487.0,3,123,06 - Lost/Others (Hilang/Lainnya)
12879,45,3,573.22,2275.0,3,2366.0,3,1923.0,3,333,06 - Lost/Others (Hilang/Lainnya)
12881,276,1,298.0,364.0,1,146.0,1,1028.0,2,112,05 - At Risk (Berisiko Hilang)
12882,9,2,1463.04,3696.0,5,1584.0,2,3120.0,4,524,06 - Lost/Others (Hilang/Lainnya)
12883,25,4,703.47,2878.0,4,2870.0,4,2237.0,3,443,06 - Lost/Others (Hilang/Lainnya)
12884,88,1,309.05,1469.0,2,147.0,1,1100.0,2,212,05 - At Risk (Berisiko Hilang)
12885,63,3,1175.22,1908.0,3,2367.0,3,2877.0,4,334,04 - Need Attention (Butuh Perhatian)
12886,68,2,1378.4,1784.0,3,1585.0,2,3049.0,4,324,06 - Lost/Others (Hilang/Lainnya)
12888,214,2,354.12,673.0,1,1586.0,2,1314.0,2,122,05 - At Risk (Berisiko Hilang)
12890,24,1,380.46999999999997,2927.0,4,148.0,1,1407.0,2,412,03 - New/Promising (Baru/Menjanjikan)
12891,186,3,331.0,824.0,1,2368.0,3,1215.0,2,132,06 - Lost/Others (Hilang/Lainnya)
12893,31,1,188.14,2646.0,4,149.0,1,593.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12895,42,2,372.8,2360.0,3,1587.0,2,1379.0,2,322,04 - Need Attention (Butuh Perhatian)
12897,205,2,216.5,721.0,1,1588.0,2,729.0,1,121,05 - At Risk (Berisiko Hilang)
12901,9,28,17654.54,3697.0,5,4286.0,5,4291.0,5,555,01 - Champions (Terbaik)
12902,265,1,138.68,419.0,1,150.0,1,349.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12904,18,2,509.58,3215.0,4,1589.0,2,1787.0,3,423,06 - Lost/Others (Hilang/Lainnya)
12906,12,5,2919.81,3490.0,5,3251.0,4,3764.0,5,545,01 - Champions (Terbaik)
12908,176,2,750.0,887.0,2,1590.0,2,2326.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12909,40,5,2178.67,2390.0,3,3252.0,4,3522.0,5,345,06 - Lost/Others (Hilang/Lainnya)
12910,23,8,3075.04,2982.0,4,3792.0,5,3796.0,5,455,01 - Champions (Terbaik)
12912,3,5,1662.3,4081.0,5,3253.0,4,3256.0,4,544,01 - Champions (Terbaik)
12913,5,5,2483.63,3906.0,5,3254.0,4,3631.0,5,545,01 - Champions (Terbaik)
12915,149,2,363.65,1049.0,2,1591.0,2,1345.0,2,222,04 - Need Attention (Butuh Perhatian)
12916,139,4,3006.15,1096.0,2,2871.0,4,3784.0,5,245,06 - Lost/Others (Hilang/Lainnya)
12917,128,1,594.0,1171.0,2,151.0,1,1968.0,3,213,06 - Lost/Others (Hilang/Lainnya)
12919,8,6,1335.19,3767.0,5,3485.0,5,3017.0,4,554,01 - Champions (Terbaik)
12920,17,1,164.23,3280.0,4,152.0,1,476.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12921,9,37,16587.09,3698.0,5,4309.0,5,4284.0,5,555,01 - Champions (Terbaik)
12922,161,1,405.38,976.0,2,153.0,1,1497.0,2,212,05 - At Risk (Berisiko Hilang)
12923,64,1,176.97,1868.0,3,154.0,1,541.0,1,311,03 - New/Promising (Baru/Menjanjikan)
12924,88,4,933.7,1470.0,2,2872.0,4,2594.0,3,243,06 - Lost/Others (Hilang/Lainnya)
12925,5,2,694.05,3907.0,5,1592.0,2,2215.0,3,523,06 - Lost/Others (Hilang/Lainnya)
12928,35,5,2062.7000000000003,2537.0,3,3255.0,4,3473.0,5,345,06 - Lost/Others (Hilang/Lainnya)
12929,312,1,117.85,211.0,1,155.0,1,253.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12930,78,2,415.8,1603.0,2,1593.0,2,1534.0,2,222,04 - Need Attention (Butuh Perhatian)
12931,22,15,42055.96,3044.0,4,4153.0,5,4317.0,5,455,01 - Champions (Terbaik)
12933,24,3,607.53,2928.0,4,2369.0,3,2013.0,3,433,04 - Need Attention (Butuh Perhatian)
12935,2,7,2160.7,4169.0,5,3654.0,5,3518.0,5,555,01 - Champions (Terbaik)
12936,17,4,1063.9,3281.0,4,2873.0,4,2758.0,4,444,02 - Loyal Customers (Setia)
12937,15,4,1504.27,3403.0,4,2874.0,4,3147.0,4,444,02 - Loyal Customers (Setia)
12938,26,1,114.14,2834.0,4,156.0,1,234.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12939,64,8,11581.8,1869.0,3,3793.0,5,4256.0,5,355,02 - Loyal Customers (Setia)
12940,55,2,913.54,2062.0,3,1594.0,2,2564.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12942,131,3,683.9,1149.0,2,2370.0,3,2195.0,3,233,04 - Need Attention (Butuh Perhatian)
12944,36,2,604.51,2505.0,3,1595.0,2,2000.0,3,323,06 - Lost/Others (Hilang/Lainnya)
12945,288,1,462.95,304.0,1,157.0,1,1666.0,2,112,05 - At Risk (Berisiko Hilang)
12947,144,6,1603.99,1074.0,2,3486.0,5,3215.0,4,254,06 - Lost/Others (Hilang/Lainnya)
12948,16,7,2064.95,3343.0,4,3655.0,5,3474.0,5,455,01 - Champions (Terbaik)
12949,31,8,4167.22,2647.0,4,3794.0,5,3990.0,5,455,01 - Champions (Terbaik)
12950,2,3,1843.0,4170.0,5,2371.0,3,3364.0,4,534,06 - Lost/Others (Hilang/Lainnya)
12951,9,6,1064.07,3699.0,5,3487.0,5,2760.0,4,554,01 - Champions (Terbaik)
12952,6,4,1387.79,3876.0,5,2875.0,4,3061.0,4,544,01 - Champions (Terbaik)
12953,10,1,329.85,3624.0,5,158.0,1,1208.0,2,512,03 - New/Promising (Baru/Menjanjikan)
12955,1,11,4757.16,4254.0,5,4007.0,5,4045.0,5,555,01 - Champions (Terbaik)
12956,306,1,108.07,244.0,1,159.0,1,189.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12957,10,8,4017.54,3625.0,5,3795.0,5,3968.0,5,555,01 - Champions (Terbaik)
12962,7,2,266.39,3835.0,5,1596.0,2,923.0,2,522,03 - New/Promising (Baru/Menjanjikan)
12963,8,8,1856.63,3768.0,5,3796.0,5,3371.0,4,554,01 - Champions (Terbaik)
12965,89,1,771.91,1459.0,2,160.0,1,2355.0,3,213,06 - Lost/Others (Hilang/Lainnya)
12966,10,1,160.18,3626.0,5,161.0,1,451.0,1,511,03 - New/Promising (Baru/Menjanjikan)
12967,358,2,1660.9,101.0,1,1597.0,2,3250.0,4,124,06 - Lost/Others (Hilang/Lainnya)
12968,112,1,135.95,1279.0,2,162.0,1,333.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12970,7,4,452.24,3836.0,5,2876.0,4,1636.0,2,542,06 - Lost/Others (Hilang/Lainnya)
12971,4,86,11189.91,3971.0,5,4332.0,5,4253.0,5,555,01 - Champions (Terbaik)
12974,198,1,144.8,758.0,1,163.0,1,370.0,1,111,06 - Lost/Others (Hilang/Lainnya)
12976,212,1,738.6,688.0,1,164.0,1,2301.0,3,113,06 - Lost/Others (Hilang/Lainnya)
12977,156,1,39.239999999999995,1009.0,2,165.0,1,28.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12980,158,9,7374.900000000001,987.0,2,3887.0,5,4188.0,5,255,06 - Lost/Others (Hilang/Lainnya)
12981,30,2,372.21999999999997,2695.0,4,1598.0,2,1377.0,2,422,03 - New/Promising (Baru/Menjanjikan)
12982,243,1,390.54,532.0,1,166.0,1,1457.0,2,112,05 - At Risk (Berisiko Hilang)
12984,19,1,97.5,3158.0,4,167.0,1,148.0,1,411,03 - New/Promising (Baru/Menjanjikan)
12985,1,2,1239.38,4255.0,5,1599.0,2,2926.0,4,524,06 - Lost/Others (Hilang/Lainnya)
12987,74,2,558.7,1666.0,2,1600.0,2,1891.0,3,223,06 - Lost/Others (Hilang/Lainnya)
12988,292,1,535.32,291.0,1,168.0,1,1841.0,3,113,06 - Lost/Others (Hilang/Lainnya)
12989,3,15,6924.110000000001,4082.0,5,4154.0,5,4173.0,5,555,01 - Champions (Terbaik)
12990,31,3,409.5,2648.0,4,2372.0,3,1512.0,2,432,06 - Lost/Others (Hilang/Lainnya)
12991,23,2,503.76,2983.0,4,1601.0,2,1771.0,3,423,06 - Lost/Others (Hilang/Lainnya)
12993,23,4,414.76,2984.0,4,2877.0,4,1529.0,2,442,06 - Lost/Others (Hilang/Lainnya)
12994,4,3,974.4200000000001,3972.0,5,2373.0,3,2638.0,4,534,06 - Lost/Others (Hilang/Lainnya)
12995,85,1,211.32,1511.0,2,169.0,1,699.0,1,211,06 - Lost/Others (Hilang/Lainnya)
12997,22,4,1226.89,3045.0,4,2878.0,4,2915.0,4,444,02 - Loyal Customers (Setia)
12999,196,3,455.88,773.0,1,2374.0,3,1648.0,2,132,06 - Lost/Others (Hilang/Lainnya)
13000,107,3,534.85,1311.0,2,2375.0,3,1840.0,3,233,04 - Need Attention (Butuh Perhatian)
13001,4,13,9818.82,3973.0,5,4101.0,5,4233.0,5,555,01 - Champions (Terbaik)
13002,318,1,120.94999999999999,190.0,1,170.0,1,267.0,1,111,06 - Lost/Others (Hilang/Lainnya)
13003,106,3,149.05,1330.0,2,2376.0,3,389.0,1,231,06 - Lost/Others (Hilang/Lainnya)
13004,12,18,5655.91,3491.0,5,4208.0,5,4110.0,5,555,01 - Champions (Terbaik)
13005,174,2,513.7,895.0,2,1602.0,2,1795.0,3,223,06 - Lost/Others (Hilang/Lainnya)
13006,56,1,81.57,2055.0,3,171.0,1,106.0,1,311,03 - New/Promising (Baru/Menjanjikan)
13008,323,1,229.46999999999997,170.0,1,172.0,1,788.0,1,111,06 - Lost/Others (Hilang/Lainnya)
13011,372,1,50.550000000000004,29.0,1,173.0,1,39.0,1,111,06 - Lost/Others (Hilang/Lainnya)
13012,9,8,1661.8400000000001,3700.0,5,3797.0,5,3254.0,4,554,01 - Champions (Terbaik)
13013,1,13,4810.9400000000005,4256.0,5,4102.0,5,4051.0,5,555,01 - Champions (Terbaik)
13014,11,10,3466.2799999999997,3551.0,5,3956.0,5,3870.0,5,555,01 - Champions (Terbaik)
13015,53,5,3346.28,2093.0,3,3256.0,4,3848.0,5,345,06 - Lost/Others (Hilang/Lainnya)
13016,73,3,789.89,1694.0,2,2377.0,3,2395.0,3,233,04 - Need Attention (Butuh Perhatian)
13017,7,1,204.0,3837.0,5,174.0,1,669.0,1,511,03 - New/Promising (Baru/Menjanjikan)
